algo,obs_mode,seed,episodes,mean_reward,std_reward,mean_len,success_rate,completion_ratio,near_clear_rate,model_path,vecnorm_used
ppo,coins_quadrants,0,100,135.9947978141345,230.11320188422545,545.52,0.05,0.8984375,0.84,models\pacman_ppo_coins_quadrants_seed0.zip,yes
