algo,obs_mode,seed,episodes,mean_reward,std_reward,mean_len,success_rate,completion_ratio,near_clear_rate,model_path,vecnorm_used
ppo,minimal,30,100,14.850997830182314,35.45919116426346,843.45,0.0,0.5555555555555555,0.0,models\ppo\best\ppo_minimal_seed30\best_model.zip,no
