algo,obs_mode,seed,episodes,mean_reward,std_reward,mean_len,success_rate,completion_ratio,near_clear_rate,model_path,vecnorm_used
ppo,coins_quadrants,10,100,27.466001132652163,13.483643756583852,221.86,0.0,0.5708333333333333,0.0,models\ppo\best\ppo_coins_quadrants_seed10\best_model.zip,no
