algo,obs_mode,seed,episodes,mean_reward,std_reward,mean_len,success_rate,completion_ratio,near_clear_rate,model_path,vecnorm_used
ppo,bool_power,30,100,-27.26000004000962,24.992185814588108,439.31,0.0,0.3600555555555555,0.0,models\ppo\best\ppo_bool_power_seed30\best_model.zip,no
