algo,obs_mode,seed,episodes,mean_reward,std_reward,mean_len,success_rate,completion_ratio,near_clear_rate,model_path,vecnorm_used
dqn,minimal,50,100,-14.56299979813397,31.303220907080647,617.88,0.0,0.4705555555555555,0.0,models\dqn\best\dqn_minimal_seed50\best_model.zip,no
