algo,obs_mode,seed,episodes,mean_reward,std_reward,mean_len,success_rate,completion_ratio,near_clear_rate,model_path,vecnorm_used
dqn,power_time,50,100,37.18199933320284,37.30200468243553,713.57,0.0,0.6122222222222223,0.0,models\dqn\best\dqn_power_time_seed50\best_model.zip,no
