algo,obs_mode,seed,episodes,mean_reward,std_reward,mean_len,success_rate,completion_ratio,near_clear_rate,model_path,vecnorm_used
dqn,coins_quadrants,50,100,41.81099954731762,35.199796505304576,646.66,0.0,0.6776111111111112,0.0,models\dqn\best\dqn_coins_quadrants_seed50\best_model.zip,no
